"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Ticket","Embarked","HasCabinNum","Friend_size","Fare_pp","Title","Deck","Ticket_class","Family_size","Group_size","Age_group"
515,0,3,"male",24,0,0,"349209","S","HasNo",1,7.4958,"Mr","U","3",1,1,"20-29"
516,0,1,"male",47,0,0,"36967","S","Has",1,34.0208,"Mr","D","3",1,1,"40-49"
517,1,2,"female",34,0,0,"C.A. 34260","S","Has",1,10.5,"Mrs","F","C",1,1,"30-39"
518,0,3,"male",27.4318181818182,0,0,"371110","Q","HasNo",3,8.05,"Mr","U","3",1,3,"20-29"
519,1,2,"female",36,1,0,"226875","S","HasNo",2,13,"Mrs","U","2",2,2,"30-39"
520,0,3,"male",32,0,0,"349242","S","HasNo",1,7.8958,"Mr","U","3",1,1,"30-39"
521,1,1,"female",30,0,0,"12749","S","Has",4,23.375,"Miss","B","1",1,4,"20-29"
522,0,3,"male",22,0,0,"349252","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
523,0,3,"male",27.4318181818182,0,0,"2624","C","HasNo",1,7.225,"Mr","U","2",1,1,"20-29"
524,1,1,"female",44,0,1,"111361","C","Has",2,28.9896,"Mrs","B","1",2,2,"40-49"
525,0,3,"male",27.4318181818182,0,0,"2700","C","HasNo",1,7.2292,"Mr","U","2",1,1,"20-29"
526,0,3,"male",40.5,0,0,"367232","Q","HasNo",1,7.75,"Mr","U","3",1,1,"40-49"
527,1,2,"female",50,0,0,"W./C. 14258","S","HasNo",1,10.5,"Miss","U","W",1,1,"40-49"
528,0,1,"male",40.5474308300395,0,0,"PC 17483","S","Has",4,55.4448,"Mr","C","P",1,4,"40-49"
529,0,3,"male",39,0,0,"3101296","S","HasNo",1,7.925,"Mr","U","3",1,1,"30-39"
530,0,2,"male",23,2,1,"29104","S","HasNo",1,11.5,"Mr","U","2",4,4,"20-29"
531,1,2,"female",2,1,1,"26360","S","HasNo",3,8.66666666666667,"Miss","U","2",3,3,"0-9"
532,0,3,"male",27.4318181818182,0,0,"2641","C","HasNo",1,7.2292,"Mr","U","2",1,1,"20-29"
533,0,3,"male",17,1,1,"2690","C","HasNo",1,7.2292,"Mr","U","2",3,3,"10-19"
534,1,3,"female",20.0475384615385,0,2,"2668","C","HasNo",3,7.45276666666667,"Mrs","U","2",3,3,"20-29"
535,0,3,"female",30,0,0,"315084","S","HasNo",1,8.6625,"Miss","U","3",1,1,"20-29"
536,1,2,"female",7,0,2,"F.C.C. 13529","S","HasNo",3,8.75,"Miss","U","F",3,3,"0-9"
537,0,1,"male",45,0,0,"113050","S","Has",1,26.55,"Other","B","1",1,1,"40-49"
538,1,1,"female",30,0,0,"PC 17761","C","HasNo",3,35.475,"Miss","U","P",1,3,"20-29"
539,0,3,"male",27.4318181818182,0,0,"364498","S","HasNo",2,7.25,"Mr","U","3",1,2,"20-29"
540,1,1,"female",22,0,2,"13568","C","Has",1,49.5,"Miss","B","1",3,3,"20-29"
541,1,1,"female",36,0,2,"WE/P 5735","S","Has",2,35.5,"Miss","B","W",3,3,"30-39"
542,0,3,"female",9,4,2,"347082","S","HasNo",7,4.46785714285714,"Miss","U","3",7,7,"0-9"
543,0,3,"female",11,4,2,"347082","S","HasNo",7,4.46785714285714,"Miss","U","3",7,7,"10-19"
544,1,2,"male",32,1,0,"2908","S","HasNo",2,13,"Mr","U","2",2,2,"30-39"
545,0,1,"male",50,1,0,"PC 17761","C","Has",3,35.475,"Mr","C","P",2,3,"40-49"
546,0,1,"male",64,0,0,"693","S","HasNo",1,26,"Mr","U","6",1,1,"60-69"
547,1,2,"female",19,1,0,"2908","S","HasNo",2,13,"Mrs","U","2",2,2,"10-19"
548,1,2,"male",32.1026315789474,0,0,"SC/PARIS 2146","C","HasNo",1,13.8625,"Mr","U","S",1,1,"30-39"
549,0,3,"male",33,1,1,"363291","S","HasNo",3,6.84166666666667,"Mr","U","3",3,3,"30-39"
550,1,2,"male",8,1,1,"C.A. 33112","S","HasNo",4,9.1875,"Master","U","C",3,4,"0-9"
551,1,1,"male",17,0,2,"17421","C","Has",4,27.720825,"Mr","C","1",3,4,"10-19"
552,0,2,"male",27,0,0,"244358","S","HasNo",2,13,"Mr","U","2",1,2,"20-29"
553,0,3,"male",27.4318181818182,0,0,"330979","Q","HasNo",1,7.8292,"Mr","U","3",1,1,"20-29"
554,1,3,"male",22,0,0,"2620","C","HasNo",1,7.225,"Mr","U","2",1,1,"20-29"
555,1,3,"female",22,0,0,"347085","S","HasNo",1,7.775,"Miss","U","3",1,1,"20-29"
556,0,1,"male",62,0,0,"113807","S","HasNo",1,26.55,"Mr","U","1",1,1,"60-69"
557,1,1,"female",48,1,0,"11755","C","Has",1,39.6,"Other","A","1",2,2,"40-49"
558,0,1,"male",40.5474308300395,0,0,"PC 17757","C","HasNo",5,45.505,"Mr","U","P",1,5,"40-49"
559,1,1,"female",39,1,1,"110413","S","Has",3,26.55,"Mrs","E","1",3,3,"30-39"
560,1,3,"female",36,1,0,"345572","S","HasNo",2,8.7,"Mrs","U","3",2,2,"30-39"
561,0,3,"male",27.4318181818182,0,0,"372622","Q","HasNo",1,7.75,"Mr","U","3",1,1,"20-29"
562,0,3,"male",40,0,0,"349251","S","HasNo",1,7.8958,"Mr","U","3",1,1,"30-39"
563,0,2,"male",28,0,0,"218629","S","HasNo",1,13.5,"Mr","U","2",1,1,"20-29"
564,0,3,"male",27.4318181818182,0,0,"SOTON/OQ 392082","S","HasNo",1,8.05,"Mr","U","S",1,1,"20-29"
565,0,3,"female",27.4318181818182,0,0,"SOTON/O.Q. 392087","S","HasNo",1,8.05,"Miss","U","S",1,1,"20-29"
566,0,3,"male",24,2,0,"A/4 48871","S","HasNo",3,8.05,"Mr","U","A",3,3,"20-29"
567,0,3,"male",19,0,0,"349205","S","HasNo",1,7.8958,"Mr","U","3",1,1,"10-19"
568,0,3,"female",29,0,4,"349909","S","HasNo",5,4.215,"Mrs","U","3",5,5,"20-29"
569,0,3,"male",27.4318181818182,0,0,"2686","C","HasNo",1,7.2292,"Mr","U","2",1,1,"20-29"
570,1,3,"male",32,0,0,"350417","S","HasNo",1,7.8542,"Mr","U","3",1,1,"30-39"
571,1,2,"male",62,0,0,"S.W./PP 752","S","HasNo",1,10.5,"Mr","U","S",1,1,"60-69"
572,1,1,"female",53,2,0,"11769","S","Has",2,25.7396,"Mrs","C","1",3,3,"50-59"
573,1,1,"male",36,0,0,"PC 17474","S","Has",1,26.3875,"Mr","E","P",1,1,"30-39"
574,1,3,"female",27.4318181818182,0,0,"14312","Q","HasNo",1,7.75,"Miss","U","1",1,1,"20-29"
575,0,3,"male",16,0,0,"A/4. 20589","S","HasNo",1,8.05,"Mr","U","A",1,1,"10-19"
576,0,3,"male",19,0,0,"358585","S","HasNo",2,7.25,"Mr","U","3",1,2,"10-19"
577,1,2,"female",34,0,0,"243880","S","HasNo",1,13,"Miss","U","2",1,1,"30-39"
578,1,1,"female",39,1,0,"13507","S","Has",2,27.95,"Mrs","E","1",2,2,"30-39"
579,0,3,"female",27.4318181818182,1,0,"2689","C","HasNo",2,7.22915,"Mrs","U","2",2,2,"20-29"
580,1,3,"male",32,0,0,"STON/O 2. 3101286","S","HasNo",1,7.925,"Mr","U","S",1,1,"30-39"
581,1,2,"female",25,1,1,"237789","S","HasNo",2,15,"Miss","U","2",3,3,"20-29"
582,1,1,"female",39,1,1,"17421","C","Has",4,27.720825,"Mrs","C","1",3,4,"30-39"
583,0,2,"male",54,0,0,"28403","S","HasNo",2,13,"Mr","U","2",1,2,"50-59"
584,0,1,"male",36,0,0,"13049","C","Has",1,40.125,"Mr","A","1",1,1,"30-39"
585,0,3,"male",27.4318181818182,0,0,"3411","C","HasNo",1,8.7125,"Mr","U","3",1,1,"20-29"
586,1,1,"female",18,0,2,"110413","S","Has",3,26.55,"Miss","E","1",3,3,"10-19"
587,0,2,"male",47,0,0,"237565","S","HasNo",1,15,"Mr","U","2",1,1,"40-49"
588,1,1,"male",60,1,1,"13567","C","Has",2,39.6,"Mr","B","1",3,3,"50-59"
589,0,3,"male",22,0,0,"14973","S","HasNo",1,8.05,"Mr","U","1",1,1,"20-29"
590,0,3,"male",27.4318181818182,0,0,"A./5. 3235","S","HasNo",1,8.05,"Mr","U","A",1,1,"20-29"
591,0,3,"male",35,0,0,"STON/O 2. 3101273","S","HasNo",1,7.125,"Mr","U","S",1,1,"30-39"
592,1,1,"female",52,1,0,"36947","C","Has",2,39.13335,"Mrs","D","3",2,2,"50-59"
593,0,3,"male",47,0,0,"A/5 3902","S","HasNo",1,7.25,"Mr","U","A",1,1,"40-49"
594,0,3,"female",25.7082,0,2,"364848","Q","HasNo",1,7.75,"Miss","U","3",3,3,"20-29"
595,0,2,"male",37,1,0,"SC/AH 29037","S","HasNo",2,13,"Mr","U","S",2,2,"30-39"
596,0,3,"male",36,1,1,"345773","S","HasNo",3,8.05,"Mr","U","3",3,3,"30-39"
597,1,2,"female",32.1026315789474,0,0,"248727","S","HasNo",3,11,"Miss","U","2",1,3,"30-39"
598,0,3,"male",49,0,0,"LINE","S","HasNo",4,0,"Mr","U","L",1,4,"40-49"
599,0,3,"male",27.4318181818182,0,0,"2664","C","HasNo",1,7.225,"Mr","U","2",1,1,"20-29"
600,1,1,"male",49,1,0,"PC 17485","C","Has",2,28.4646,"Other","A","P",2,2,"40-49"
601,1,2,"female",24,2,1,"243847","S","HasNo",2,13.5,"Mrs","U","2",4,4,"20-29"
602,0,3,"male",27.4318181818182,0,0,"349214","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
603,0,1,"male",40.5474308300395,0,0,"113796","S","HasNo",2,21.2,"Mr","U","1",1,2,"40-49"
604,0,3,"male",44,0,0,"364511","S","HasNo",1,8.05,"Mr","U","3",1,1,"40-49"
605,1,1,"male",35,0,0,"111426","C","HasNo",1,26.55,"Mr","U","1",1,1,"30-39"
606,0,3,"male",36,1,0,"349910","S","HasNo",2,7.775,"Mr","U","3",2,2,"30-39"
607,0,3,"male",30,0,0,"349246","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
608,1,1,"male",27,0,0,"113804","S","HasNo",1,30.5,"Mr","U","1",1,1,"20-29"
609,1,2,"female",22,1,2,"SC/Paris 2123","C","HasNo",4,10.3948,"Mrs","U","S",4,4,"20-29"
610,1,1,"female",40,0,0,"PC 17582","S","Has",3,51.1541666666667,"Miss","C","P",1,3,"30-39"
611,0,3,"female",39,1,5,"347082","S","HasNo",7,4.46785714285714,"Mrs","U","3",7,7,"30-39"
612,0,3,"male",27.4318181818182,0,0,"SOTON/O.Q. 3101305","S","HasNo",1,7.05,"Mr","U","S",1,1,"20-29"
613,1,3,"female",27.4318181818182,1,0,"367230","Q","HasNo",2,7.75,"Miss","U","3",2,2,"20-29"
614,0,3,"male",27.4318181818182,0,0,"370377","Q","HasNo",1,7.75,"Mr","U","3",1,1,"20-29"
615,0,3,"male",35,0,0,"364512","S","HasNo",1,8.05,"Mr","U","3",1,1,"30-39"
616,1,2,"female",24,1,2,"220845","S","HasNo",5,13,"Miss","U","2",4,5,"20-29"
617,0,3,"male",34,1,1,"347080","S","HasNo",3,4.8,"Mr","U","3",3,3,"30-39"
618,0,3,"female",26,1,0,"A/5. 3336","S","HasNo",2,8.05,"Mrs","U","A",2,2,"20-29"
619,1,2,"female",4,2,1,"230136","S","Has",4,9.75,"Miss","F","2",4,4,"0-9"
620,0,2,"male",26,0,0,"31028","S","HasNo",1,10.5,"Mr","U","3",1,1,"20-29"
621,0,3,"male",27,1,0,"2659","C","HasNo",2,7.2271,"Mr","U","2",2,2,"20-29"
622,1,1,"male",42,1,0,"11753","S","Has",2,26.2771,"Mr","D","1",2,2,"40-49"
623,1,3,"male",20,1,1,"2653","C","HasNo",3,5.24723333333333,"Mr","U","2",3,3,"10-19"
624,0,3,"male",21,0,0,"350029","S","HasNo",1,7.8542,"Mr","U","3",1,1,"20-29"
625,0,3,"male",21,0,0,"54636","S","HasNo",2,8.05,"Mr","U","5",1,2,"20-29"
626,0,1,"male",61,0,0,"36963","S","Has",1,32.3208,"Mr","D","3",1,1,"60-69"
627,0,2,"male",57,0,0,"219533","Q","HasNo",1,12.35,"Other","U","2",1,1,"50-59"
628,1,1,"female",21,0,0,"13502","S","Has",3,25.9861,"Miss","D","1",1,3,"20-29"
629,0,3,"male",26,0,0,"349224","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
630,0,3,"male",27.4318181818182,0,0,"334912","Q","HasNo",1,7.7333,"Mr","U","3",1,1,"20-29"
631,1,1,"male",80,0,0,"27042","S","Has",1,30,"Mr","A","2",1,1,"70-79"
632,0,3,"male",51,0,0,"347743","S","HasNo",1,7.0542,"Mr","U","3",1,1,"50-59"
633,1,1,"male",32,0,0,"13214","C","Has",1,30.5,"Other","B","1",1,1,"30-39"
634,0,1,"male",40.5474308300395,0,0,"112052","S","HasNo",1,0,"Mr","U","1",1,1,"40-49"
635,0,3,"female",9,3,2,"347088","S","HasNo",6,4.65,"Miss","U","3",6,6,"0-9"
636,1,2,"female",28,0,0,"237668","S","HasNo",1,13,"Miss","U","2",1,1,"20-29"
637,0,3,"male",32,0,0,"STON/O 2. 3101292","S","HasNo",1,7.925,"Mr","U","S",1,1,"30-39"
638,0,2,"male",31,1,1,"C.A. 31921","S","HasNo",3,8.75,"Mr","U","C",3,3,"30-39"
639,0,3,"female",41,0,5,"3101295","S","HasNo",7,5.66964285714286,"Mrs","U","3",6,7,"40-49"
640,0,3,"male",27.4318181818182,1,0,"376564","S","HasNo",2,8.05,"Mr","U","3",2,2,"20-29"
641,0,3,"male",20,0,0,"350050","S","HasNo",1,7.8542,"Mr","U","3",1,1,"10-19"
642,1,1,"female",24,0,0,"PC 17477","C","Has",2,34.65,"Other","B","P",1,2,"20-29"
643,0,3,"female",2,3,2,"347088","S","HasNo",6,4.65,"Miss","U","3",6,6,"0-9"
644,1,3,"male",27.4318181818182,0,0,"1601","S","HasNo",8,7.061975,"Mr","U","1",1,8,"20-29"
645,1,3,"female",0.75,2,1,"2666","C","HasNo",4,4.814575,"Miss","U","2",4,4,"0-9"
646,1,1,"male",48,1,0,"PC 17572","C","Has",3,25.5764,"Mr","D","P",2,3,"40-49"
647,0,3,"male",19,0,0,"349231","S","HasNo",1,7.8958,"Mr","U","3",1,1,"10-19"
648,1,1,"male",56,0,0,"13213","C","Has",1,35.5,"Other","A","1",1,1,"50-59"
649,0,3,"male",27.4318181818182,0,0,"S.O./P.P. 751","S","HasNo",1,7.55,"Mr","U","S",1,1,"20-29"
650,1,3,"female",23,0,0,"CA. 2314","S","HasNo",1,7.55,"Miss","U","C",1,1,"20-29"
651,0,3,"male",27.4318181818182,0,0,"349221","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
652,1,2,"female",18,0,1,"231919","S","HasNo",2,11.5,"Miss","U","2",2,2,"10-19"
653,0,3,"male",21,0,0,"8475","S","HasNo",1,8.4333,"Mr","U","8",1,1,"20-29"
654,1,3,"female",27.4318181818182,0,0,"330919","Q","HasNo",1,7.8292,"Miss","U","3",1,1,"20-29"
655,0,3,"female",18,0,0,"365226","Q","HasNo",1,6.75,"Miss","U","3",1,1,"10-19"
656,0,2,"male",24,2,0,"S.O.C. 14879","S","HasNo",7,10.5,"Mr","U","S",3,7,"20-29"
657,0,3,"male",27.4318181818182,0,0,"349223","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
658,0,3,"female",32,1,1,"364849","Q","HasNo",2,7.75,"Mrs","U","3",3,3,"30-39"
659,0,2,"male",23,0,0,"29751","S","HasNo",1,13,"Mr","U","2",1,1,"20-29"
660,0,1,"male",58,0,2,"35273","C","Has",3,37.7583333333333,"Mr","D","3",3,3,"50-59"
661,1,1,"male",50,2,0,"PC 17611","S","HasNo",2,66.825,"Other","U","P",3,3,"40-49"
662,0,3,"male",40,0,0,"2623","C","HasNo",1,7.225,"Mr","U","2",1,1,"30-39"
663,0,1,"male",47,0,0,"5727","S","Has",1,25.5875,"Mr","E","5",1,1,"40-49"
664,0,3,"male",36,0,0,"349210","S","HasNo",1,7.4958,"Mr","U","3",1,1,"30-39"
665,1,3,"male",20,1,0,"STON/O 2. 3101285","S","HasNo",1,7.925,"Mr","U","S",2,2,"10-19"
666,0,2,"male",32,2,0,"S.O.C. 14879","S","HasNo",7,10.5,"Mr","U","S",3,7,"30-39"
667,0,2,"male",25,0,0,"234686","S","HasNo",1,13,"Mr","U","2",1,1,"20-29"
668,0,3,"male",27.4318181818182,0,0,"312993","S","HasNo",1,7.775,"Mr","U","3",1,1,"20-29"
669,0,3,"male",43,0,0,"A/5 3536","S","HasNo",1,8.05,"Mr","U","A",1,1,"40-49"
670,1,1,"female",40.5474308300395,1,0,"19996","S","Has",2,26,"Mrs","C","1",2,2,"40-49"
671,1,2,"female",40,1,1,"29750","S","HasNo",3,13,"Mrs","U","2",3,3,"30-39"
672,0,1,"male",31,1,0,"F.C. 12750","S","Has",2,26,"Mr","B","F",2,2,"30-39"
673,0,2,"male",70,0,0,"C.A. 24580","S","HasNo",1,10.5,"Mr","U","C",1,1,"60-69"
674,1,2,"male",31,0,0,"244270","S","HasNo",1,13,"Mr","U","2",1,1,"30-39"
675,0,2,"male",32.1026315789474,0,0,"239856","S","HasNo",1,0,"Mr","U","2",1,1,"30-39"
676,0,3,"male",18,0,0,"349912","S","HasNo",1,7.775,"Mr","U","3",1,1,"10-19"
677,0,3,"male",24.5,0,0,"342826","S","HasNo",1,8.05,"Mr","U","3",1,1,"20-29"
678,1,3,"female",18,0,0,"4138","S","HasNo",1,9.8417,"Miss","U","4",1,1,"10-19"
679,0,3,"female",43,1,6,"CA 2144","S","HasNo",8,5.8625,"Mrs","U","C",8,8,"40-49"
680,1,1,"male",36,0,1,"PC 17755","C","Has",4,128.0823,"Mr","B","P",2,4,"30-39"
681,0,3,"female",27.4318181818182,0,0,"330935","Q","HasNo",1,8.1375,"Miss","U","3",1,1,"20-29"
682,1,1,"male",27,0,0,"PC 17572","C","Has",3,25.5764,"Mr","D","P",1,3,"20-29"
683,0,3,"male",20,0,0,"6563","S","HasNo",1,9.225,"Mr","U","6",1,1,"10-19"
684,0,3,"male",14,5,2,"CA 2144","S","HasNo",8,5.8625,"Mr","U","C",8,8,"10-19"
685,0,2,"male",60,1,1,"29750","S","HasNo",3,13,"Mr","U","2",3,3,"50-59"
686,0,2,"male",25,1,2,"SC/Paris 2123","C","HasNo",4,10.3948,"Mr","U","S",4,4,"20-29"
687,0,3,"male",14,4,1,"3101295","S","HasNo",7,5.66964285714286,"Mr","U","3",6,7,"10-19"
688,0,3,"male",19,0,0,"349228","S","HasNo",1,10.1708,"Mr","U","3",1,1,"10-19"
689,0,3,"male",18,0,0,"350036","S","HasNo",1,7.7958,"Mr","U","3",1,1,"10-19"
690,1,1,"female",15,0,1,"24160","S","Has",4,52.834375,"Miss","B","2",2,4,"10-19"
691,1,1,"male",31,1,0,"17474","S","Has",2,28.5,"Mr","B","1",2,2,"30-39"
692,1,3,"female",4,0,1,"349256","C","HasNo",2,6.70835,"Miss","U","3",2,2,"0-9"
693,1,3,"male",27.4318181818182,0,0,"1601","S","HasNo",8,7.061975,"Mr","U","1",1,8,"20-29"
694,0,3,"male",25,0,0,"2672","C","HasNo",1,7.225,"Mr","U","2",1,1,"20-29"
695,0,1,"male",60,0,0,"113800","S","HasNo",1,26.55,"Other","U","1",1,1,"50-59"
696,0,2,"male",52,0,0,"248731","S","HasNo",1,13.5,"Mr","U","2",1,1,"50-59"
697,0,3,"male",44,0,0,"363592","S","HasNo",1,8.05,"Mr","U","3",1,1,"40-49"
698,1,3,"female",27.4318181818182,0,0,"35852","Q","HasNo",1,7.7333,"Miss","U","3",1,1,"20-29"
699,0,1,"male",49,1,1,"17421","C","Has",4,27.720825,"Mr","C","1",3,4,"40-49"
700,0,3,"male",42,0,0,"348121","S","Has",1,7.65,"Mr","F","3",1,1,"40-49"
701,1,1,"female",18,1,0,"PC 17757","C","Has",5,45.505,"Mrs","C","P",2,5,"10-19"
702,1,1,"male",35,0,0,"PC 17475","S","Has",1,26.2875,"Mr","E","P",1,1,"30-39"
703,0,3,"female",18,0,1,"2691","C","HasNo",2,7.2271,"Miss","U","2",2,2,"10-19"
704,0,3,"male",25,0,0,"36864","Q","HasNo",1,7.7417,"Mr","U","3",1,1,"20-29"
705,0,3,"male",26,1,0,"350025","S","HasNo",1,7.8542,"Mr","U","3",2,2,"20-29"
706,0,2,"male",39,0,0,"250655","S","HasNo",2,13,"Mr","U","2",1,2,"30-39"
707,1,2,"female",45,0,0,"223596","S","HasNo",1,13.5,"Mrs","U","2",1,1,"40-49"
708,1,1,"male",42,0,0,"PC 17476","S","Has",1,26.2875,"Mr","E","P",1,1,"40-49"
709,1,1,"female",22,0,0,"113781","S","HasNo",6,25.2583333333333,"Miss","U","1",1,6,"20-29"
710,1,3,"male",4.484375,1,1,"2661","C","HasNo",3,5.08193333333333,"Master","U","2",3,3,"0-9"
711,1,1,"female",24,0,0,"PC 17482","C","Has",1,49.5042,"Other","C","P",1,1,"20-29"
712,0,1,"male",40.5474308300395,0,0,"113028","S","Has",1,26.55,"Mr","C","1",1,1,"40-49"
713,1,1,"male",48,1,0,"19996","S","Has",2,26,"Mr","C","1",2,2,"40-49"
714,0,3,"male",29,0,0,"7545","S","HasNo",1,9.4833,"Mr","U","7",1,1,"20-29"
715,0,2,"male",52,0,0,"250647","S","HasNo",2,6.5,"Mr","U","2",1,2,"50-59"
716,0,3,"male",19,0,0,"348124","S","Has",1,7.65,"Mr","F","3",1,1,"10-19"
717,1,1,"female",38,0,0,"PC 17757","C","Has",5,45.505,"Miss","C","P",1,5,"30-39"
718,1,2,"female",27,0,0,"34218","S","Has",1,10.5,"Miss","E","3",1,1,"20-29"
719,0,3,"male",27.4318181818182,0,0,"36568","Q","HasNo",2,7.75,"Mr","U","3",1,2,"20-29"
720,0,3,"male",33,0,0,"347062","S","HasNo",1,7.775,"Mr","U","3",1,1,"30-39"
721,1,2,"female",6,0,1,"248727","S","HasNo",3,11,"Miss","U","2",2,3,"0-9"
722,0,3,"male",17,1,0,"350048","S","HasNo",1,7.0542,"Mr","U","3",2,2,"10-19"
723,0,2,"male",34,0,0,"12233","S","HasNo",1,13,"Mr","U","1",1,1,"30-39"
724,0,2,"male",50,0,0,"250643","S","HasNo",1,13,"Mr","U","2",1,1,"40-49"
725,1,1,"male",27,1,0,"113806","S","Has",2,26.55,"Mr","E","1",2,2,"20-29"
726,0,3,"male",20,0,0,"315094","S","HasNo",1,8.6625,"Mr","U","3",1,1,"10-19"
727,1,2,"female",30,3,0,"31027","S","HasNo",2,10.5,"Mrs","U","3",4,4,"20-29"
728,1,3,"female",27.4318181818182,0,0,"36866","Q","HasNo",1,7.7375,"Miss","U","3",1,1,"20-29"
729,0,2,"male",25,1,0,"236853","S","HasNo",2,13,"Mr","U","2",2,2,"20-29"
730,0,3,"female",25,1,0,"STON/O2. 3101271","S","HasNo",1,7.925,"Miss","U","S",2,2,"20-29"
731,1,1,"female",29,0,0,"24160","S","Has",4,52.834375,"Miss","B","2",1,4,"20-29"
732,0,3,"male",11,0,0,"2699","C","HasNo",2,9.39375,"Mr","U","2",1,2,"10-19"
733,0,2,"male",32.1026315789474,0,0,"239855","S","HasNo",1,0,"Mr","U","2",1,1,"30-39"
734,0,2,"male",23,0,0,"28425","S","HasNo",1,13,"Mr","U","2",1,1,"20-29"
735,0,2,"male",23,0,0,"233639","S","HasNo",1,13,"Mr","U","2",1,1,"20-29"
736,0,3,"male",28.5,0,0,"54636","S","HasNo",2,8.05,"Mr","U","5",1,2,"20-29"
737,0,3,"female",48,1,3,"W./C. 6608","S","HasNo",5,6.875,"Mrs","U","W",5,5,"40-49"
738,1,1,"male",35,0,0,"PC 17755","C","Has",4,128.0823,"Mr","B","P",1,4,"30-39"
739,0,3,"male",27.4318181818182,0,0,"349201","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
740,0,3,"male",27.4318181818182,0,0,"349218","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
741,1,1,"male",40.5474308300395,0,0,"16988","S","Has",1,30,"Mr","D","1",1,1,"40-49"
742,0,1,"male",36,1,0,"19877","S","Has",3,26.2833333333333,"Mr","C","1",2,3,"30-39"
743,1,1,"female",21,2,2,"PC 17608","C","Has",7,37.4821428571429,"Miss","B","P",5,7,"20-29"
744,0,3,"male",24,1,0,"376566","S","HasNo",2,8.05,"Mr","U","3",2,2,"20-29"
745,1,3,"male",31,0,0,"STON/O 2. 3101288","S","HasNo",1,7.925,"Mr","U","S",1,1,"30-39"
746,0,1,"male",70,1,1,"WE/P 5735","S","Has",2,35.5,"Other","B","W",3,3,"60-69"
747,0,3,"male",16,1,1,"C.A. 2673","S","HasNo",3,6.75,"Mr","U","C",3,3,"10-19"
748,1,2,"female",30,0,0,"250648","S","HasNo",1,13,"Miss","U","2",1,1,"20-29"
749,0,1,"male",19,1,0,"113773","S","Has",2,26.55,"Mr","D","1",2,2,"10-19"
750,0,3,"male",31,0,0,"335097","Q","HasNo",1,7.75,"Mr","U","3",1,1,"30-39"
751,1,2,"female",4,1,1,"29103","S","HasNo",3,7.66666666666667,"Miss","U","2",3,3,"0-9"
752,1,3,"male",6,0,1,"392096","S","Has",2,6.2375,"Master","E","3",2,2,"0-9"
753,0,3,"male",33,0,0,"345780","S","HasNo",1,9.5,"Mr","U","3",1,1,"30-39"
754,0,3,"male",23,0,0,"349204","S","HasNo",1,7.8958,"Mr","U","3",1,1,"20-29"
755,1,2,"female",48,1,2,"220845","S","HasNo",5,13,"Mrs","U","2",4,5,"40-49"
756,1,2,"male",0.67,1,1,"250649","S","HasNo",2,7.25,"Master","U","2",3,3,"0-9"
757,0,3,"male",28,0,0,"350042","S","HasNo",1,7.7958,"Mr","U","3",1,1,"20-29"
758,0,2,"male",18,0,0,"29108","S","HasNo",1,11.5,"Mr","U","2",1,1,"10-19"
759,0,3,"male",34,0,0,"363294","S","HasNo",1,8.05,"Mr","U","3",1,1,"30-39"
760,1,1,"female",33,0,0,"110152","S","Has",3,28.8333333333333,"Other","B","1",1,3,"30-39"
761,0,3,"male",27.4318181818182,0,0,"358585","S","HasNo",2,7.25,"Mr","U","3",1,2,"20-29"
762,0,3,"male",41,0,0,"SOTON/O2 3101272","S","HasNo",1,7.125,"Mr","U","S",1,1,"40-49"
763,1,3,"male",20,0,0,"2663","C","HasNo",1,7.2292,"Mr","U","2",1,1,"10-19"
764,1,1,"female",36,1,2,"113760","S","Has",4,30,"Mrs","B","1",4,4,"30-39"
765,0,3,"male",16,0,0,"347074","S","HasNo",1,7.775,"Mr","U","3",1,1,"10-19"
766,1,1,"female",51,1,0,"13502","S","Has",3,25.9861,"Mrs","D","1",2,3,"50-59"
767,0,1,"male",40.5474308300395,0,0,"112379","C","HasNo",1,39.6,"Other","U","1",1,1,"40-49"
768,0,3,"female",30.5,0,0,"364850","Q","HasNo",1,7.75,"Miss","U","3",1,1,"30-39"
769,0,3,"male",27.4318181818182,1,0,"371110","Q","HasNo",3,8.05,"Mr","U","3",2,3,"20-29"
770,0,3,"male",32,0,0,"8471","S","HasNo",1,8.3625,"Mr","U","8",1,1,"30-39"
771,0,3,"male",24,0,0,"345781","S","HasNo",1,9.5,"Mr","U","3",1,1,"20-29"
772,0,3,"male",48,0,0,"350047","S","HasNo",1,7.8542,"Mr","U","3",1,1,"40-49"
773,0,2,"female",57,0,0,"S.O./P.P. 3","S","Has",2,5.25,"Mrs","E","S",1,2,"50-59"
774,0,3,"male",27.4318181818182,0,0,"2674","C","HasNo",1,7.225,"Mr","U","2",1,1,"20-29"
